id_producto,mes_ano,costo_elaboracion
159,2025-06,18.36
159,2025-07,18.12
159,2025-08,18.33
159,2025-09,18.37
159,2025-10,18.22
159,2025-11,18.31
159,2025-12,18.44
160,2024-01,16.59
160,2024-02,16.19
160,2024-03,16.61
160,2024-04,16.27
160,2024-05,16.34
160,2024-06,16.21
160,2024-07,16.32
160,2024-08,16.5
160,2024-09,16.52
160,2024-10,16.16
160,2024-11,16.3
160,2024-12,16.55
160,2025-01,16.15
160,2025-02,16.15
160,2025-03,16.31
160,2025-04,16.63
160,2025-05,16.13
160,2025-06,16.55
160,2025-07,16.26
160,2025-08,16.51
160,2025-09,16.23
160,2025-10,16.46
160,2025-11,16.32
160,2025-12,16.52
161,2024-01,10.47
161,2024-02,10.39
161,2024-03,10.77
161,2024-04,10.37
161,2024-05,10.61
161,2024-06,10.61
161,2024-07,10.75
161,2024-08,10.76
161,2024-09,10.41
161,2024-10,10.42
161,2024-11,10.53
161,2024-12,10.44
161,2025-01,10.46
161,2025-02,10.43
161,2025-03,10.58
161,2025-04,10.58
161,2025-05,10.52
161,2025-06,10.49
161,2025-07,10.57
161,2025-08,10.52
161,2025-09,10.6
161,2025-10,10.4
161,2025-11,10.76
161,2025-12,10.45
162,2024-01,10.4
162,2024-02,10.36
162,2024-03,10.76
162,2024-04,10.77
162,2024-05,10.45
162,2024-06,10.75
162,2024-07,10.59
162,2024-08,10.7
162,2024-09,10.74
162,2024-10,10.66
162,2024-11,10.43
162,2024-12,10.47
162,2025-01,10.6
162,2025-02,10.68
162,2025-03,10.39
162,2025-04,10.43
162,2025-05,10.45
162,2025-06,10.45
162,2025-07,10.64
162,2025-08,10.63
162,2025-09,10.4
162,2025-10,10.55
162,2025-11,10.45
162,2025-12,10.36
163,2024-01,10.73
163,2024-02,10.67
163,2024-03,10.55
163,2024-04,10.76
163,2024-05,10.47
163,2024-06,10.36
163,2024-07,10.47
163,2024-08,10.55
163,2024-09,10.45
163,2024-10,10.53
163,2024-11,10.44
163,2024-12,10.71
163,2025-01,10.42
163,2025-02,10.49
163,2025-03,10.51
163,2025-04,10.49
163,2025-05,10.76
163,2025-06,10.39
163,2025-07,10.63
163,2025-08,10.49
163,2025-09,10.39
163,2025-10,10.52
163,2025-11,10.53
163,2025-12,10.6
164,2024-01,11.37
164,2024-02,11.5
164,2024-03,11.64
164,2024-04,11.42
164,2024-05,11.48
164,2024-06,11.49
164,2024-07,11.36
164,2024-08,11.63
164,2024-09,11.49
164,2024-10,11.22
164,2024-11,11.65
164,2024-12,11.35
164,2025-01,11.56
164,2025-02,11.56
164,2025-03,11.56
164,2025-04,11.59
164,2025-05,11.25
164,2025-06,11.23
164,2025-07,11.32
164,2025-08,11.33
164,2025-09,11.62
164,2025-10,11.51
164,2025-11,11.38
164,2025-12,11.53
165,2024-01,12.33
165,2024-02,12.11
165,2024-03,12.11
165,2024-04,11.97
165,2024-05,12.01
165,2024-06,12.09
165,2024-07,12.12
165,2024-08,12.02
165,2024-09,12.04
165,2024-10,12.15
165,2024-11,12.31
165,2024-12,12.03
165,2025-01,11.9
165,2025-02,12.03
165,2025-03,12.04
165,2025-04,12.25
165,2025-05,11.93
165,2025-06,11.92
165,2025-07,12.07
165,2025-08,12.03
165,2025-09,11.92
165,2025-10,12.03
165,2025-11,12.34
165,2025-12,12.15
166,2024-01,12.34
166,2024-02,12.22
166,2024-03,12.29
166,2024-04,12.1
166,2024-05,12.06
166,2024-06,12.07
166,2024-07,11.89
166,2024-08,12.11
166,2024-09,12.16
166,2024-10,12.26
166,2024-11,12.15
166,2024-12,12.22
166,2025-01,11.92
166,2025-02,12.03
166,2025-03,12.09
166,2025-04,12.21
166,2025-05,11.93
166,2025-06,11.92
166,2025-07,12.26
166,2025-08,11.87
166,2025-09,11.96
166,2025-10,12.33
166,2025-11,12.11
166,2025-12,12.03
167,2024-01,16.66
167,2024-02,16.8
167,2024-03,16.68
167,2024-04,16.34
167,2024-05,16.42
167,2024-06,16.21
167,2024-07,16.74
167,2024-08,16.34
167,2024-09,16.72
167,2024-10,16.35
167,2024-11,16.65
167,2024-12,16.41
167,2025-01,16.8
167,2025-02,16.52
167,2025-03,16.32
167,2025-04,16.8
167,2025-05,16.68
167,2025-06,16.48
167,2025-07,16.69
167,2025-08,16.32
167,2025-09,16.35
167,2025-10,16.51
167,2025-11,16.62
167,2025-12,16.26
168,2024-01,25.95
168,2024-02,25.94
168,2024-03,26.08
168,2024-04,25.88
168,2024-05,26.37
168,2024-06,26.92
168,2024-07,26.3
168,2024-08,26.12
168,2024-09,26.41
168,2024-10,26.37
168,2024-11,26.47
168,2024-12,25.98
168,2025-01,26.76
168,2025-02,26.21
168,2025-03,25.96
168,2025-04,25.91
168,2025-05,26.58
168,2025-06,26.16
168,2025-07,26.43
168,2025-08,26.62
168,2025-09,26.44
168,2025-10,26.69
168,2025-11,26.6
168,2025-12,26.68
169,2024-01,26.69
169,2024-02,26.28
169,2024-03,26.59
169,2024-04,26.84
169,2024-05,26.35
169,2024-06,26.8
169,2024-07,25.99
169,2024-08,25.91
169,2024-09,25.87
169,2024-10,26.03
169,2024-11,26.75
169,2024-12,26.77
169,2025-01,25.96
169,2025-02,26.87
169,2025-03,26.76
169,2025-04,26.44
169,2025-05,26.02
169,2025-06,26.18
169,2025-07,26.74
169,2025-08,26.71
169,2025-09,26.67
169,2025-10,26.91
169,2025-11,26.24
169,2025-12,26.75
170,2024-01,27.19
170,2024-02,27.96
170,2024-03,27.8
170,2024-04,27.85
170,2024-05,27.84
170,2024-06,27.03
170,2024-07,27.81
170,2024-08,27.34
170,2024-09,27.97
170,2024-10,27.08
170,2024-11,27.72
170,2024-12,27.06
170,2025-01,27.87
170,2025-02,26.99
170,2025-03,27.59
170,2025-04,27.87
170,2025-05,27.48
170,2025-06,27.83
170,2025-07,27.26
170,2025-08,27.58
170,2025-09,28.04
170,2025-10,27.92
170,2025-11,27.9
170,2025-12,27.66
171,2024-01,29.03
171,2024-02,28.21
171,2024-03,28.32
171,2024-04,28.21
171,2024-05,28.69
171,2024-06,28.08
171,2024-07,28.64
171,2024-08,28.17
171,2024-09,28.54
171,2024-10,29.17
171,2024-11,29.1
171,2024-12,28.15
171,2025-01,28.17
171,2025-02,28.17
171,2025-03,28.97
171,2025-04,28.6
171,2025-05,28.85
171,2025-06,28.44
171,2025-07,28.83
171,2025-08,28.59
171,2025-09,28.26
171,2025-10,28.6
171,2025-11,28.99
171,2025-12,28.84
172,2024-01,28.38
172,2024-02,29.11
172,2024-03,28.84
172,2024-04,28.82
172,2024-05,28.78
172,2024-06,28.44
172,2024-07,28.39
172,2024-08,28.49
172,2024-09,29.09
172,2024-10,28.76
172,2024-11,28.14
172,2024-12,28.92
172,2025-01,28.42
172,2025-02,29.0
172,2025-03,28.42
172,2025-04,28.76
172,2025-05,28.27
172,2025-06,28.67
172,2025-07,29.03
172,2025-08,28.8
172,2025-09,29.12
172,2025-10,28.36
172,2025-11,28.27
172,2025-12,28.95
173,2024-01,27.07
173,2024-02,27.59
173,2024-03,27.59
173,2024-04,27.12
173,2024-05,27.01
173,2024-06,27.41
173,2024-07,27.53
173,2024-08,27.43
173,2024-09,27.83
173,2024-10,28.03
173,2024-11,27.29
173,2024-12,27.43
173,2025-01,27.43
173,2025-02,27.04
173,2025-03,27.98
173,2025-04,28.02
173,2025-05,27.05
173,2025-06,27.72
173,2025-07,27.52
173,2025-08,27.87
173,2025-09,27.24
173,2025-10,27.14
173,2025-11,27.85
173,2025-12,27.61
174,2024-01,27.77
174,2024-02,27.65
174,2024-03,27.29
174,2024-04,27.45
174,2024-05,27.78
174,2024-06,27.91
174,2024-07,27.49
174,2024-08,27.47
174,2024-09,27.66
174,2024-10,26.97
174,2024-11,27.14
174,2024-12,27.13
174,2025-01,27.03
174,2025-02,27.41
174,2025-03,26.96
174,2025-04,27.43
174,2025-05,27.57
174,2025-06,27.4
174,2025-07,27.47
174,2025-08,27.09
174,2025-09,27.7
174,2025-10,27.49
174,2025-11,27.23
174,2025-12,27.98
175,2024-01,28.18
175,2024-02,27.98
175,2024-03,28.31
175,2024-04,27.87
175,2024-05,27.31
175,2024-06,27.65
175,2024-07,27.93
175,2024-08,27.81
175,2024-09,27.47
175,2024-10,27.36
175,2024-11,28.0
175,2024-12,27.84
175,2025-01,27.56
175,2025-02,27.6
175,2025-03,28.03
175,2025-04,28.17
175,2025-05,28.05
175,2025-06,27.93
175,2025-07,27.34
175,2025-08,28.08
175,2025-09,27.83
175,2025-10,27.85
175,2025-11,27.57
175,2025-12,27.3
176,2024-01,28.23
176,2024-02,27.77
176,2024-03,28.31
176,2024-04,27.53
176,2024-05,27.7
176,2024-06,27.67
176,2024-07,27.44
176,2024-08,28.23
176,2024-09,28.38
176,2024-10,27.42
176,2024-11,27.68
176,2024-12,27.76
176,2025-01,28.36
176,2025-02,27.64
176,2025-03,28.15
176,2025-04,27.7
176,2025-05,27.53
176,2025-06,28.04
176,2025-07,27.7
176,2025-08,27.58
176,2025-09,27.94
176,2025-10,27.86
176,2025-11,27.69
176,2025-12,27.35
177,2024-01,27.3
177,2024-02,27.69
177,2024-03,28.04
177,2024-04,27.9
177,2024-05,28.35
177,2024-06,27.32
177,2024-07,27.56
177,2024-08,28.06
177,2024-09,27.49
177,2024-10,27.92
177,2024-11,28.25
177,2024-12,27.88
177,2025-01,27.96
177,2025-02,27.57
177,2025-03,27.36
177,2025-04,27.3
177,2025-05,28.05
177,2025-06,28.23
177,2025-07,28.16
177,2025-08,27.85
177,2025-09,27.65
177,2025-10,27.85
177,2025-11,27.94
177,2025-12,28.32
178,2024-01,27.47
178,2024-02,27.08
178,2024-03,27.58
178,2024-04,27.31
178,2024-05,26.79
178,2024-06,27.13
178,2024-07,27.3
178,2024-08,27.35
178,2024-09,26.9
178,2024-10,27.35
178,2024-11,26.67
178,2024-12,26.69
178,2025-01,27.3
178,2025-02,27.49
178,2025-03,27.71
178,2025-04,27.4
178,2025-05,27.19
178,2025-06,26.79
178,2025-07,27.59
178,2025-08,27.58
178,2025-09,26.84
178,2025-10,26.82
178,2025-11,27.61
178,2025-12,27.44
179,2024-01,38.59
179,2024-02,38.0
179,2024-03,38.73
179,2024-04,38.77
179,2024-05,38.05
179,2024-06,38.18
179,2024-07,37.96
179,2024-08,38.37
179,2024-09,39.12
179,2024-10,37.93
179,2024-11,39.06
179,2024-12,37.7
179,2025-01,37.95
179,2025-02,38.96
179,2025-03,37.65
179,2025-04,38.03
179,2025-05,38.19
179,2025-06,37.98
179,2025-07,38.2
179,2025-08,38.12
179,2025-09,38.76
179,2025-10,38.24
179,2025-11,37.66
179,2025-12,38.06
180,2024-01,29.97
180,2024-02,30.69
180,2024-03,30.17
180,2024-04,30.51
180,2024-05,30.49
180,2024-06,30.02
180,2024-07,30.22
180,2024-08,30.63
180,2024-09,30.03
180,2024-10,29.96
180,2024-11,30.05
180,2024-12,30.48
180,2025-01,29.81
180,2025-02,30.83
180,2025-03,30.56
180,2025-04,30.7
180,2025-05,29.95
180,2025-06,30.94
180,2025-07,30.21
180,2025-08,30.45
180,2025-09,30.77
180,2025-10,30.15
180,2025-11,30.1
180,2025-12,30.32
181,2024-01,35.82
181,2024-02,34.96
181,2024-03,35.49
181,2024-04,34.55
181,2024-05,34.74
181,2024-06,34.84
181,2024-07,35.43
181,2024-08,35.02
181,2024-09,34.79
181,2024-10,34.63
181,2024-11,35.12
181,2024-12,35.77
181,2025-01,35.47
181,2025-02,35.74
181,2025-03,34.61
181,2025-04,34.54
181,2025-05,35.37
181,2025-06,35.56
181,2025-07,34.94
181,2025-08,34.64
181,2025-09,34.93
181,2025-10,35.35
181,2025-11,34.54
181,2025-12,35.38
182,2024-01,30.37
182,2024-02,30.86
182,2024-03,30.42
182,2024-04,30.46
182,2024-05,30.03
182,2024-06,30.67
182,2024-07,30.44
182,2024-08,30.39
182,2024-09,30.49
182,2024-10,29.95
182,2024-11,29.8
182,2024-12,30.99
182,2025-01,30.47
182,2025-02,30.49
182,2025-03,30.38
182,2025-04,30.54
182,2025-05,30.06
182,2025-06,30.02
182,2025-07,30.57
182,2025-08,29.99
182,2025-09,30.82
182,2025-10,30.51
182,2025-11,29.95
182,2025-12,30.18
